accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2022010355244,2022,010355244,535604,176077,-0.049166,51.467424,1,2,3,1,17/01/2022,2,19:12,-1,E09000023,E09000023,4,2142,6,20,1,4,6,0,0,0,4,1,1,0,2,1,1,2,E01003343
2022010355247,2022,010355247,528444,169263,-0.154656,51.407856,1,3,2,1,17/01/2022,2,17:40,-1,E09000024,E09000024,5,0,6,20,1,4,5,0,0,9,4,1,2,9,9,1,3,2,E01003386
2022010355249,2022,010355249,522819,179334,-0.231995,51.499612,1,2,2,1,17/01/2022,2,16:51,-1,E09000013,E09000013,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001895
2022010355250,2022,010355250,519387,186322,-0.279047,51.56315,1,3,1,1,17/01/2022,2,16:50,-1,E09000005,E09000005,3,4089,6,30,0,-1,0,-1,0,4,1,1,1,0,0,1,1,2,E01000615
2022010355251,2022,010355251,539359,190376,0.010511,51.595002,1,3,2,1,17/01/2022,2,15:53,-1,E09000031,E09000031,3,104,1,30,1,4,3,104,0,0,1,8,2,0,0,2,1,2,E01004377
2022010355255,2022,010355255,540420,189105,0.02531,51.583318,1,3,1,1,17/01/2022,2,19:00,-1,E09000026,E09000026,6,0,6,30,9,4,3,113,0,0,4,1,1,0,0,1,1,2,E01003776
2022010355257,2022,010355257,536786,181666,-0.029996,51.517363,1,3,1,1,11/01/2022,3,11:00,-1,E09000030,E09000030,4,140,6,20,6,2,3,1205,0,5,1,1,2,0,0,1,3,2,E01004273
2022010355258,2022,010355258,533988,168449,-0.0753,51.39926,1,3,3,1,17/01/2022,2,15:10,-1,E09000008,E09000008,3,213,6,30,6,2,6,0,0,5,1,8,1,0,0,1,1,2,E01001145
2022010355259,2022,010355259,532206,178574,-0.097122,51.490667,1,3,2,1,17/01/2022,2,16:30,-1,E09000028,E09000028,3,215,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01032722
2022010355263,2022,010355263,519382,177032,-0.282264,51.479658,1,3,2,1,17/01/2022,2,16:00,-1,E09000027,E09000027,3,205,6,20,9,4,6,0,0,0,4,8,2,0,0,1,1,2,E01003846
2022010355264,2022,010355264,528794,173884,-0.147948,51.449305,1,3,1,1,17/01/2022,2,20:38,-1,E09000032,E09000032,3,24,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004476
2022010355268,2022,010355268,520367,180267,-0.266984,51.508524,1,3,2,1,17/01/2022,2,19:22,-1,E09000009,E09000009,5,0,6,20,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01001203
2022010355271,2022,010355271,534619,186810,-0.059242,51.564109,1,3,1,1,17/01/2022,2,18:55,-1,E09000012,E09000012,3,107,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001822
2022010355275,2022,010355275,514563,189684,-0.347514,51.594366,1,3,1,1,17/01/2022,2,15:00,-1,E09000015,E09000015,5,0,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01002162
2022010355276,2022,010355276,537604,186759,-0.016225,51.562931,1,3,2,1,17/01/2022,2,09:20,-1,E09000031,E09000031,5,0,6,20,6,2,6,0,0,1,1,8,1,0,0,1,3,2,E01004435
2022010355278,2022,010355278,511520,176366,-0.395639,51.475275,1,3,2,1,17/01/2022,2,22:45,-1,E09000018,E09000018,3,4,1,30,1,4,3,30,0,1,4,1,2,0,0,1,1,2,E01002587
2022010355279,2022,010355279,533650,188715,-0.07249,51.581458,1,3,2,1,17/01/2022,2,21:15,-1,E09000014,E09000014,3,10,6,30,0,-1,0,-1,0,4,4,1,2,0,0,1,1,2,E01002072
2022010355280,2022,010355280,530355,188702,-0.120022,51.582112,1,3,2,1,17/01/2022,2,22:09,-1,E09000014,E09000014,3,103,6,20,8,4,6,0,0,0,4,1,1,0,0,1,1,2,E01002017
2022010355285,2022,010355285,532655,191361,-0.085842,51.60547,1,3,2,1,17/01/2022,2,19:50,-1,E09000014,E09000014,5,0,6,20,7,2,3,10,0,0,4,1,1,0,0,1,1,2,E01002093
2022010355286,2022,010355286,511504,174941,-0.396318,51.462471,1,3,1,1,17/01/2022,2,22:20,-1,E09000018,E09000018,6,0,6,20,0,-1,0,-1,0,4,4,1,2,0,0,1,3,2,E01002589
2022010355287,2022,010355287,529598,178298,-0.134767,51.488789,1,3,2,1,18/01/2022,3,00:10,-1,E09000033,E09000033,4,310,6,20,6,2,5,0,0,5,4,1,1,0,0,1,1,2,E01004738
2022010355291,2022,010355291,539738,187890,0.01499,51.572569,1,3,2,1,18/01/2022,3,02:09,-1,E09000031,E09000031,3,12,3,40,5,4,3,114,0,0,4,1,1,0,0,1,1,2,E01004436
2022010355292,2022,010355292,532357,178177,-0.095097,51.487064,1,3,1,1,16/01/2022,1,15:00,-1,E09000028,E09000028,3,215,6,20,3,4,6,0,0,5,1,1,1,0,0,1,1,2,E01003973
2022010355293,2022,010355293,514736,183189,-0.347135,51.535956,1,3,2,1,18/01/2022,3,04:30,-1,E09000009,E09000009,3,40,1,30,1,2,3,4127,0,0,4,7,4,0,0,1,1,2,E01001267
2022010355296,2022,010355296,523815,179929,-0.217445,51.504742,1,3,1,3,18/01/2022,3,05:14,-1,E09000013,E09000013,3,3220,1,30,1,2,3,402,0,0,4,1,2,0,0,1,1,2,E01001943
2022010355299,2022,010355299,516718,190050,-0.316296,51.597213,1,3,2,1,18/01/2022,3,08:20,-1,E09000015,E09000015,6,0,9,20,99,9,6,0,0,0,1,7,4,0,0,1,3,2,E01002177
2022010355300,2022,010355300,536591,188407,-0.03019,51.577986,1,3,1,1,18/01/2022,3,07:49,-1,E09000031,E09000031,3,1006,6,20,3,4,6,0,0,1,1,1,4,0,0,1,1,2,E01004444
2022010355301,2022,010355301,540621,169448,0.020383,51.406633,1,2,2,1,18/01/2022,3,07:50,-1,E09000006,E09000006,3,222,6,30,3,4,6,0,0,0,1,8,1,4,0,1,1,2,E01000675
2022010355303,2022,010355303,532298,189194,-0.09181,51.586081,1,3,2,1,15/01/2022,7,16:00,-1,E09000014,E09000014,3,504,9,20,3,4,6,0,9,9,1,9,9,0,9,1,3,2,E01002043
2022010355304,2022,010355304,509485,179216,-0.424045,51.501288,1,3,2,1,18/01/2022,3,08:15,-1,E09000017,E09000017,3,437,6,30,6,2,3,437,0,5,1,1,4,0,0,1,1,2,E01002489
2022010355306,2022,010355306,531172,162356,-0.118003,51.34516,1,2,2,1,17/01/2022,2,08:10,-1,E09000008,E09000008,5,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,3,2,E01001092
2022010355309,2022,010355309,525381,178819,-0.195288,51.494421,1,2,2,1,18/01/2022,3,08:55,-1,E09000020,E09000020,3,3220,3,30,6,2,3,4,0,5,1,7,1,0,0,1,1,2,E01002851
2022010355312,2022,010355312,530145,178472,-0.126829,51.490228,1,3,2,1,18/01/2022,3,06:58,-1,E09000033,E09000033,3,3212,6,20,3,2,5,0,1,0,1,1,1,0,0,1,1,2,E01004745
2022010355314,2022,010355314,552879,186045,0.203666,51.552585,1,3,2,2,18/01/2022,3,07:05,-1,E09000016,E09000016,5,0,6,30,0,-1,0,-1,0,0,1,8,2,0,0,1,1,2,E01002366
2022010355317,2022,010355317,538799,171495,-0.004994,51.425476,1,3,1,1,17/01/2022,2,17:40,-1,E09000023,E09000023,3,21,7,30,6,4,6,0,0,1,4,8,1,0,0,1,3,2,E01003243
2022010355324,2022,010355324,549014,189064,0.14924,51.580744,1,3,2,1,18/01/2022,3,06:55,-1,E09000016,E09000016,3,12,3,50,0,-1,0,-1,0,0,4,8,2,0,0,2,1,2,E01002330
2022010355328,2022,010355328,511033,180960,-0.401204,51.516662,1,3,2,1,18/01/2022,3,09:35,-1,E09000017,E09000017,3,4020,1,20,1,2,3,312,0,4,1,1,1,0,0,1,3,2,E01002396
2022010355334,2022,010355334,524516,170558,-0.210647,51.42037,1,3,1,1,18/01/2022,3,07:45,-1,E09000024,E09000024,4,235,1,20,1,4,5,0,0,0,1,1,4,0,0,1,1,2,E01003402
2022010355335,2022,010355335,530190,164194,-0.131423,51.361904,1,3,1,1,18/01/2022,3,09:14,-1,E09000029,E09000029,4,272,6,30,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01004081
2022010355336,2022,010355336,533975,176103,-0.072594,51.468045,1,3,2,1,16/01/2022,1,03:33,-1,E09000028,E09000028,6,0,9,20,99,9,6,0,0,1,7,9,2,0,0,1,3,2,E01004063
2022010355337,2022,010355337,551582,177456,0.181283,51.475764,1,3,2,1,18/01/2022,3,07:20,-1,E09000004,E09000004,3,206,3,30,0,-1,0,-1,0,0,1,8,2,0,0,1,1,2,E01000373
2022010355339,2022,010355339,511925,178395,-0.389167,51.493432,1,3,1,1,17/01/2022,2,15:58,-1,E09000018,E09000018,6,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01002638
2022010355342,2022,010355342,528620,174618,-0.150184,51.455941,1,3,2,1,17/01/2022,2,19:07,-1,E09000032,E09000032,6,0,6,30,0,-1,0,-1,0,5,4,1,1,0,0,1,3,2,E01004476
2022010355343,2022,010355343,538328,184329,-0.006742,51.540918,1,3,1,3,11/01/2022,3,20:25,-1,E09000025,E09000025,6,0,3,30,6,2,6,0,0,5,4,1,2,9,0,2,3,2,E01033583
2022010355346,2022,010355346,534853,183306,-0.057211,51.532565,1,3,2,1,16/01/2022,1,19:00,-1,E09000030,E09000030,3,1208,9,20,9,2,3,107,0,5,4,8,2,0,0,1,3,2,E01004197
2022010355347,2022,010355347,538299,180655,-0.008601,51.50791,1,3,2,1,17/01/2022,2,18:00,-1,E09000030,E09000030,3,1261,7,30,99,2,3,1206,9,9,4,1,1,0,0,1,3,2,E01004219
2022010355355,2022,010355355,525541,180524,-0.192378,51.509709,1,3,1,1,18/01/2022,3,08:55,-1,E09000020,E09000020,3,402,6,20,6,2,6,0,9,5,1,1,4,4,0,1,3,2,E01002827
2022010355356,2022,010355356,525559,174673,-0.194197,51.457122,1,3,1,1,18/01/2022,3,10:20,-1,E09000032,E09000032,3,3,6,30,3,2,3,218,0,5,1,1,2,0,0,1,1,2,E01004509
2022010355357,2022,010355357,527673,182504,-0.160956,51.527025,1,3,2,1,18/01/2022,3,06:45,-1,E09000033,E09000033,6,0,6,20,0,-1,0,-1,0,0,4,7,4,0,0,1,1,2,E01004727
2022010355362,2022,010355362,526711,191892,-0.171434,51.61161,1,3,2,1,17/01/2022,2,16:40,-1,E09000003,E09000003,3,1003,6,30,0,-1,0,-1,0,9,1,1,1,0,0,1,3,2,E01000318
2022010355363,2022,010355363,547375,180745,0.122122,51.506427,1,3,1,1,18/01/2022,3,07:50,-1,E09000004,E09000004,6,0,6,30,9,2,6,0,0,0,5,9,4,0,0,1,1,2,E01000467
2022010355364,2022,010355364,530844,185593,-0.114125,51.55406,1,2,1,1,18/01/2022,3,13:40,-1,E09000019,E09000019,3,1,3,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002767
2022010355365,2022,010355365,530220,171826,-0.128195,51.430485,1,3,2,1,18/01/2022,3,10:50,-1,E09000022,E09000022,6,0,6,20,0,-1,0,-1,0,0,1,1,1,4,0,1,1,2,E01003155
2022010355366,2022,010355366,530622,180870,-0.119075,51.511668,1,3,1,1,18/01/2022,3,10:50,-1,E09000033,E09000033,3,4,3,20,7,2,3,4,0,4,1,1,2,0,0,1,1,2,E01004735
2022010355370,2022,010355370,530913,190105,-0.11145,51.594591,1,3,2,1,18/01/2022,3,09:34,-1,E09000014,E09000014,4,151,6,30,3,4,6,0,9,1,1,1,2,9,0,1,3,2,E01002029
2022010355373,2022,010355373,534380,190694,-0.061203,51.599068,1,3,2,1,16/01/2022,1,19:12,-1,E09000014,E09000014,4,137,6,30,3,4,6,0,0,9,4,8,4,9,9,1,3,2,E01002040
2022010355374,2022,010355374,516924,173862,-0.31869,51.45168,1,3,3,1,16/01/2022,1,11:15,-1,E09000027,E09000027,3,3004,6,20,3,4,3,305,0,0,1,1,1,0,0,1,3,2,E01003895
2022010355375,2022,010355375,513761,172605,-0.364594,51.441026,1,3,2,1,17/01/2022,2,08:45,-1,E09000027,E09000027,4,358,6,20,0,-1,0,-1,0,9,1,8,9,0,0,1,3,2,E01003903
2022010355383,2022,010355383,516088,174300,-0.330572,51.455789,1,3,2,1,17/01/2022,2,09:45,-1,E09000027,E09000027,3,316,1,40,1,4,3,310,0,0,1,1,1,0,0,1,1,2,E01003869
2022010355387,2022,010355387,538190,181753,-0.00974,51.517804,1,3,2,1,18/01/2022,3,10:30,-1,E09000030,E09000030,3,12,3,50,9,2,6,0,0,4,1,8,1,0,0,1,1,2,E01004248
2022010355388,2022,010355388,542931,171861,0.054545,51.427738,1,3,1,1,18/01/2022,3,15:25,-1,E09000006,E09000006,3,208,6,30,6,2,5,0,0,4,1,1,1,0,2,1,1,2,E01000781
2022010355392,2022,010355392,521874,183317,-0.244226,51.535612,1,3,1,1,18/01/2022,3,15:38,-1,E09000005,E09000005,3,404,6,30,0,-1,0,-1,0,0,6,1,4,0,0,1,1,2,E01033455
2022010355393,2022,010355393,536817,190820,-0.025991,51.599614,1,3,2,2,18/01/2022,3,15:51,-1,E09000031,E09000031,4,179,6,20,6,2,6,0,0,4,1,1,2,0,0,1,1,2,E01004403
2022010355397,2022,010355397,535058,169524,-0.059519,51.408666,1,3,2,1,16/01/2022,1,20:15,-1,E09000006,E09000006,3,213,3,20,9,2,3,214,0,5,4,1,1,0,0,1,3,2,E01000801
2022010355403,2022,010355403,530183,188076,-0.122735,51.576526,1,3,2,1,18/01/2022,3,13:46,-1,E09000014,E09000014,3,1201,6,20,7,1,6,0,0,0,1,1,1,0,0,1,1,2,E01001988
2022010355404,2022,010355404,535781,180867,-0.044779,51.510426,1,3,2,1,18/01/2022,3,17:05,-1,E09000030,E09000030,3,1203,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004303
2022010355406,2022,010355406,513823,170277,-0.364449,51.42009,1,3,1,1,18/01/2022,3,15:50,-1,E09000027,E09000027,5,0,6,20,0,-1,0,-1,0,0,1,7,2,0,0,1,3,2,E01003822
2022010355409,2022,010355409,530743,169373,-0.12158,51.40832,1,2,2,1,18/01/2022,3,17:49,-1,E09000008,E09000008,3,23,6,30,3,4,6,0,0,5,7,9,1,0,0,1,1,2,E01001087
2022010355410,2022,010355410,546042,185959,0.105089,51.553622,1,2,2,1,18/01/2022,3,17:10,-1,E09000026,E09000026,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,2,E01003738
2022010355411,2022,010355411,537234,187735,-0.021179,51.571791,1,3,1,1,18/01/2022,3,15:39,-1,E09000031,E09000031,3,104,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004424
2022010355414,2022,010355414,507485,180980,-0.452311,51.517527,1,3,2,1,15/01/2022,7,19:45,-1,E09000017,E09000017,3,408,1,30,0,-1,0,-1,0,0,4,1,9,0,0,1,3,2,E01002549
2022010355418,2022,010355418,533911,182480,-0.071097,51.525366,1,3,2,1,18/01/2022,3,15:25,-1,E09000030,E09000030,3,1209,6,20,0,-1,0,-1,9,5,1,1,1,0,0,1,3,2,E01004315
2022010355422,2022,010355422,546816,189189,0.117593,51.582444,1,3,2,1,18/01/2022,3,18:40,-1,E09000026,E09000026,3,12,3,50,6,2,5,0,0,5,4,1,2,2,0,1,1,2,E01003640
2022010355425,2022,010355425,538170,173682,-0.013183,51.445282,1,3,2,1,18/01/2022,3,17:27,-1,E09000023,E09000023,3,205,6,20,6,4,6,0,0,0,4,8,2,0,0,1,1,2,E01003319
2022010355431,2022,010355431,526498,191043,-0.174815,51.604028,1,3,2,1,18/01/2022,3,07:10,-1,E09000003,E09000003,3,1000,6,20,3,2,6,0,9,4,4,8,4,9,9,1,3,2,E01000316
2022010355433,2022,010355433,533188,168411,-0.086807,51.399106,1,3,3,2,18/01/2022,3,17:00,-1,E09000008,E09000008,4,266,7,30,9,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001111
2022010355435,2022,010355435,517826,178302,-0.304236,51.491398,1,3,2,1,17/01/2022,2,17:20,-1,E09000018,E09000018,3,4,1,30,1,4,4,455,0,9,4,8,1,0,0,1,3,2,E01002565
2022010355437,2022,010355437,527537,181860,-0.163149,51.521269,1,3,1,1,18/01/2022,3,19:00,-1,E09000033,E09000033,3,501,6,20,6,2,6,0,0,4,4,1,9,2,0,1,3,2,E01004661
2022010355439,2022,010355439,544444,190217,0.083806,51.592293,1,3,1,1,18/01/2022,3,18:17,-1,E09000026,E09000026,3,123,6,30,0,-1,0,-1,0,4,4,1,2,0,0,1,1,2,E01003705
2022010355440,2022,010355440,535946,176851,-0.043948,51.474297,1,3,1,1,18/01/2022,3,15:00,-1,E09000023,E09000023,3,2,3,20,7,2,6,0,0,4,1,1,1,0,0,1,1,2,E01003299
2022010355441,2022,010355441,533464,183986,-0.076966,51.539006,1,3,1,1,18/01/2022,3,15:50,-1,E09000012,E09000012,3,10,3,20,6,2,5,0,0,5,1,1,1,0,0,1,1,2,E01001754
2022010355446,2022,010355446,514734,172069,-0.350774,51.436013,1,3,1,1,18/01/2022,3,20:00,-1,E09000027,E09000027,4,358,9,20,6,2,3,311,0,4,4,1,1,0,0,1,3,2,E01003812
2022010355447,2022,010355447,533544,184995,-0.075431,51.548054,1,2,1,1,18/01/2022,3,17:25,-1,E09000012,E09000012,3,10,3,20,3,2,6,0,0,5,4,1,1,0,0,1,1,2,E01033699
2022010355449,2022,010355449,522378,168206,-0.24219,51.399697,1,3,2,1,18/01/2022,3,18:30,-1,E09000024,E09000024,4,282,3,30,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01003469
2022010355450,2022,010355450,530826,173309,-0.118935,51.443672,1,3,2,1,18/01/2022,3,18:20,-1,E09000022,E09000022,3,205,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01003132
2022010355452,2022,010355452,520183,178802,-0.270133,51.495397,1,3,1,2,18/01/2022,3,16:27,-1,E09000009,E09000009,5,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01001380
2022010355454,2022,010355454,540158,186652,0.020553,51.561341,1,2,3,1,18/01/2022,3,17:25,-1,E09000026,E09000026,5,0,3,30,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01003791
2022010355455,2022,010355455,526435,184474,-0.178086,51.545008,1,3,2,1,18/01/2022,3,19:30,-1,E09000007,E09000007,5,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01000960
2022010355459,2022,010355459,531002,168554,-0.11816,51.4009,1,3,2,1,18/01/2022,3,16:40,-1,E09000008,E09000008,3,23,7,20,0,-1,0,-1,9,4,5,1,1,0,0,1,3,2,E01001182
2022010355460,2022,010355460,511243,173094,-0.400654,51.445921,1,3,2,1,18/01/2022,3,21:16,-1,E09000018,E09000018,3,312,6,30,3,1,4,3377,2,4,7,1,2,0,0,1,1,2,E01002611
2022010355461,2022,010355461,529029,170709,-0.145724,51.420718,1,3,2,1,18/01/2022,3,19:14,-1,E09000032,E09000032,3,216,6,20,3,2,6,0,0,5,4,1,1,0,0,1,1,2,E01004522
2022010355464,2022,010355464,532342,185779,-0.092461,51.555382,1,3,1,2,18/01/2022,3,20:00,-1,E09000019,E09000019,6,0,6,20,2,4,6,0,0,8,4,4,1,4,0,1,1,2,E01002743
2022010355467,2022,010355467,515487,185567,-0.335533,51.557176,1,2,2,1,18/01/2022,3,21:13,-1,E09000015,E09000015,3,4127,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01002135
2022010355469,2022,010355469,525998,191636,-0.181818,51.609469,1,3,1,1,18/01/2022,3,07:10,-1,E09000003,E09000003,6,0,7,30,9,4,3,598,9,8,4,8,2,0,0,1,3,2,E01000302
2022010355470,2022,010355470,527154,175025,-0.171126,51.45993,1,3,2,1,18/01/2022,3,21:22,-1,E09000032,E09000032,3,3,6,20,6,2,4,229,0,4,4,1,1,0,0,1,1,2,E01004553
2022010355471,2022,010355471,528596,184934,-0.146772,51.548654,1,3,2,1,18/01/2022,3,20:00,-1,E09000007,E09000007,5,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000922
2022010355473,2022,010355473,532709,187965,-0.086346,51.57494,1,3,1,1,18/01/2022,3,16:30,-1,E09000012,E09000012,5,0,6,20,3,4,3,503,0,8,4,1,1,0,0,1,3,2,E01002056
2022010355479,2022,010355479,522081,175424,-0.243972,51.464631,1,3,2,1,18/01/2022,3,18:23,-1,E09000032,E09000032,3,306,6,20,0,-1,0,-1,0,0,4,8,2,0,2,1,1,2,E01004575
2022010355483,2022,010355483,533832,189535,-0.069552,51.588783,1,3,2,1,18/01/2022,3,22:35,-1,E09000014,E09000014,3,1055,6,30,7,2,3,10,0,5,4,1,1,0,0,1,1,2,E01002066
2022010355484,2022,010355484,525532,184782,-0.190991,51.547977,1,2,1,1,18/01/2022,3,20:36,-1,E09000007,E09000007,4,510,6,20,3,2,4,520,0,5,4,8,1,0,6,1,1,2,E01000973
2022010355486,2022,010355486,515593,188527,-0.333031,51.583757,1,3,2,1,18/01/2022,3,21:45,-1,E09000015,E09000015,5,0,6,30,0,-1,0,-1,0,5,4,1,2,0,0,1,1,2,E01002130
2022010355487,2022,010355487,549415,185825,0.153647,51.551536,1,3,1,1,18/01/2022,3,22:06,-1,E09000002,E09000002,5,0,6,30,3,4,6,0,0,0,4,4,2,0,0,1,1,2,E01000064
2022010355488,2022,010355488,531204,179171,-0.111325,51.496265,1,2,2,1,02/01/2022,1,16:43,-1,E09000022,E09000022,3,23,6,20,6,2,3,3203,0,5,4,1,1,5,0,1,3,2,E01003933
2022010355491,2022,010355491,525282,177986,-0.197008,51.486957,1,3,1,1,18/01/2022,3,22:40,-1,E09000013,E09000013,3,3218,6,20,0,-1,0,-1,0,8,4,1,2,0,0,1,1,2,E01001883
2022010355496,2022,010355496,530229,169423,-0.128947,51.408887,1,3,1,1,19/01/2022,4,03:30,-1,E09000008,E09000008,5,0,6,30,6,4,6,0,0,0,4,8,2,0,0,1,1,2,E01001089
2022010355498,2022,010355498,542925,178910,0.057305,51.49108,1,3,2,1,18/01/2022,3,08:55,-1,E09000011,E09000011,6,0,6,20,0,-1,0,-1,9,0,1,1,4,9,9,1,3,2,E01001712
2022010355501,2022,010355501,538065,183240,-0.010958,51.531196,1,3,2,1,14/01/2022,6,16:49,-1,E09000025,E09000025,3,11,2,30,6,2,6,0,0,1,5,1,1,0,0,1,3,2,E01033579
2022010355510,2022,010355510,510715,188570,-0.403392,51.585122,1,3,1,1,16/01/2022,1,01:15,-1,E09000017,E09000017,5,0,9,30,3,4,6,0,9,8,6,7,4,9,9,1,3,2,E01002433
2022010355511,2022,010355511,529285,180709,-0.13839,51.510528,1,3,2,1,17/01/2022,2,21:33,-1,E09000033,E09000033,3,4201,9,30,99,9,5,0,9,9,7,9,9,9,9,1,3,2,E01033595
2022010355515,2022,010355515,522316,180089,-0.238976,51.506506,1,3,2,1,18/01/2022,3,12:51,-1,E09000013,E09000013,3,4020,9,20,3,4,6,0,9,4,1,8,1,9,0,1,3,2,E01001954
2022010355516,2022,010355516,545909,183963,0.102345,51.535722,1,3,2,1,19/01/2022,4,06:50,-1,E09000002,E09000002,3,123,6,30,7,2,5,0,0,5,5,1,2,0,0,1,1,2,E01000043
2022010355538,2022,010355538,509704,175363,-0.422087,51.466615,1,3,1,1,19/01/2022,4,09:10,-1,E09000017,E09000017,6,0,6,40,6,2,3,30,0,4,1,1,2,0,0,1,1,2,E01002444
2022010355543,2022,010355543,518832,185229,-0.287419,51.553444,1,3,1,1,19/01/2022,4,11:38,-1,E09000005,E09000005,3,404,3,30,9,2,4,4565,0,5,1,1,1,0,0,1,1,2,E01000636
2022010355545,2022,010355545,541328,164735,0.028668,51.364106,1,3,2,1,19/01/2022,4,12:10,-1,E09000006,E09000006,6,0,7,30,1,4,6,0,0,9,1,1,1,0,0,1,3,2,E01000666
2022010355548,2022,010355548,534850,183392,-0.057221,51.533339,1,2,2,1,19/01/2022,4,12:50,-1,E09000030,E09000030,3,107,6,20,8,4,6,0,0,0,1,2,2,0,0,1,1,2,E01004197
2022010355552,2022,010355552,548441,188413,0.140702,51.575046,1,3,1,1,07/01/2022,6,10:50,-1,E09000002,E09000002,3,1112,9,30,3,4,6,0,9,9,1,9,9,9,9,1,3,2,E01000031
2022010355561,2022,010355561,542083,185534,0.047854,51.550814,1,3,2,1,19/01/2022,4,14:15,-1,E09000025,E09000025,3,118,6,30,6,2,3,117,0,5,1,1,2,0,0,1,1,2,E01003591
2022010355562,2022,010355562,512824,180438,-0.37557,51.511616,1,3,1,1,18/01/2022,3,11:51,-1,E09000009,E09000009,5,0,6,20,6,2,6,0,0,5,5,5,2,9,9,1,3,2,E01001361
2022010355564,2022,010355564,550133,185952,0.164049,51.552487,1,3,2,1,19/01/2022,4,12:00,-1,E09000002,E09000002,5,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000035
2022010355572,2022,010355572,523338,187642,-0.221614,51.574163,1,3,2,1,19/01/2022,4,12:30,-1,E09000003,E09000003,3,406,1,20,0,-1,0,-1,0,1,1,1,1,0,0,1,3,2,E01000307
2022010355577,2022,010355577,543289,188319,0.06637,51.575534,1,3,1,1,19/01/2022,4,15:10,-1,E09000026,E09000026,3,123,2,30,0,-1,0,-1,9,9,1,1,1,0,0,1,3,2,E01003690
2022010355582,2022,010355582,531530,167044,-0.111133,51.387208,1,3,2,1,19/01/2022,4,14:33,-1,E09000008,E09000008,3,235,6,30,3,4,5,0,0,0,1,8,2,0,0,1,1,2,E01001181
2022010355584,2022,010355584,532852,193221,-0.082295,51.622138,1,2,2,1,19/01/2022,4,15:06,-1,E09000010,E09000010,3,10,3,40,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01001465
2022010355585,2022,010355585,524288,181365,-0.210127,51.517544,1,3,1,1,19/01/2022,4,12:40,-1,E09000020,E09000020,4,450,6,20,99,9,6,0,0,4,1,1,9,9,0,1,3,2,E01002878
2022010355586,2022,010355586,533433,182843,-0.077846,51.528741,1,3,2,1,19/01/2022,4,16:25,-1,E09000012,E09000012,6,0,6,20,9,2,3,10,2,8,1,1,1,0,0,1,1,2,E01033706
2022010355587,2022,010355587,533487,184187,-0.076558,51.540806,1,3,2,1,19/01/2022,4,07:51,-1,E09000012,E09000012,3,10,3,20,6,2,5,0,0,0,1,1,1,0,0,1,1,2,E01033707
2022010355589,2022,010355589,544896,186881,0.088951,51.562202,1,3,2,1,15/01/2022,7,21:45,-1,E09000026,E09000026,3,118,9,30,0,-1,0,-1,9,9,4,1,1,9,0,1,3,2,E01033591
2022010355591,2022,010355591,534031,191935,-0.065765,51.610303,1,3,1,1,16/01/2022,1,21:00,-1,E09000010,E09000010,5,0,1,30,1,4,3,1010,0,0,4,9,9,0,0,1,3,2,E01001555
2022010355592,2022,010355592,524301,181340,-0.209949,51.517316,1,3,2,1,17/01/2022,2,05:01,-1,E09000020,E09000020,4,450,6,20,0,-1,0,-1,0,0,4,1,9,0,0,1,3,2,E01002831
2022010355601,2022,010355601,526995,184930,-0.16985,51.54898,1,3,1,2,19/01/2022,4,16:33,-1,E09000007,E09000007,5,0,6,20,0,-1,0,-1,0,0,4,1,2,4,0,1,1,2,E01000848
